Node Number	LOC_DEFX ()
109866	1.3511e-002
109867	1.5147e-002
109868	1.9114e-003
109869	2.835e-003
109870	2.9187e-003
109871	2.7661e-003
109872	3.0302e-003
109873	3.1671e-003
109874	3.1773e-003
109875	3.2737e-003
109876	3.9836e-003
109877	4.4077e-003
109878	4.9028e-003
109879	5.4565e-003
109880	5.9874e-003
109881	6.6696e-003
109882	7.3893e-003
109883	7.9476e-003
109884	8.7053e-003
109885	9.0151e-003
109886	9.2693e-003
109887	9.5375e-003
109888	9.9388e-003
109889	1.1716e-002
109890	1.1966e-002
109891	1.2341e-002
109892	1.2421e-002
109893	1.2882e-002
109894	1.5233e-002
109895	2.167e-003
109896	2.6152e-003
109897	2.7324e-003
109898	2.8785e-003
109899	2.9731e-003
109900	3.0947e-003
109901	3.1631e-003
109902	3.2695e-003
109903	3.2703e-003
109904	4.3657e-003
109905	4.8456e-003
109906	5.4567e-003
109907	6.0804e-003
109908	6.6485e-003
109909	7.3932e-003
109910	8.0998e-003
109911	8.5518e-003
109912	8.9049e-003
109913	9.2344e-003
109914	9.578e-003
109915	1.0282e-002
109916	1.0994e-002
109917	1.1918e-002
109918	1.2253e-002
109919	1.2168e-002
109920	1.2707e-002
109921	1.3278e-002
109922	2.5638e-003
109923	2.6469e-003
109924	2.8082e-003
109925	2.9292e-003
109926	3.0324e-003
109927	3.1165e-003
109928	3.2146e-003
109929	3.3818e-003
109930	3.3933e-003
109931	4.3658e-003
109932	4.8794e-003
109933	5.5089e-003
109934	6.1345e-003
109935	6.6924e-003
109936	7.4138e-003
109937	8.0806e-003
109938	8.3174e-003
109939	8.6327e-003
109940	9.2576e-003
109941	9.8058e-003
109942	1.0276e-002
109943	1.1604e-002
109944	1.1858e-002
109945	1.1522e-002
109946	1.2642e-002
109947	1.2144e-002
109948	2.4806e-003
109949	2.6689e-003
109950	2.7783e-003
109951	2.9121e-003
109952	2.9488e-003
109953	3.1005e-003
109954	3.2006e-003
109955	3.3743e-003
109956	3.7756e-003
109957	4.3777e-003
109958	4.9797e-003
109959	5.5785e-003
109960	6.1672e-003
109961	6.8129e-003
109962	7.4589e-003
109963	7.9665e-003
109964	8.4048e-003
109965	8.9146e-003
109966	9.3938e-003
109967	9.8105e-003
109968	1.1216e-002
109969	1.1365e-002
109970	1.12e-002
109971	1.1969e-002
109972	1.2523e-002
109973	1.3369e-002
109974	2.6306e-003
109975	2.6768e-003
109976	2.7905e-003
109977	2.8792e-003
109978	3.0177e-003
109979	3.1157e-003
109980	3.1647e-003
109981	3.3503e-003
109982	3.8956e-003
109983	4.4217e-003
109984	5.047e-003
109985	5.6097e-003
109986	6.2265e-003
109987	6.8606e-003
109988	7.4027e-003
109989	7.8205e-003
109990	8.2741e-003
109991	8.8482e-003
109992	9.4962e-003
109993	9.908e-003
109994	1.0929e-002
109995	1.1304e-002
109996	1.0806e-002
109997	1.2451e-002
109998	1.3137e-002
109999	1.3446e-002
110000	2.5552e-003
110001	2.6913e-003
110002	2.8182e-003
110003	2.9251e-003
110004	3.0053e-003
110005	3.1307e-003
110006	3.1833e-003
110007	3.5012e-003
110008	4.023e-003
110009	4.4841e-003
110010	5.0772e-003
110011	5.6886e-003
110012	6.292e-003
110013	6.8325e-003
110014	7.2633e-003
110015	7.7104e-003
110016	8.2177e-003
110017	8.8992e-003
110018	9.4866e-003
110019	1.0295e-002
110020	1.0638e-002
110021	1.1128e-002
110022	1.1098e-002
110023	1.2164e-002
110024	1.4335e-002
110025	2.7107e-003
110026	2.874e-003
110027	2.8293e-003
110028	2.9785e-003
110029	3.1136e-003
110030	3.106e-003
110031	3.0767e-003
110032	3.5247e-003
110033	4.0734e-003
110034	4.6073e-003
110035	5.1735e-003
110036	5.7022e-003
110037	6.2737e-003
110038	6.7546e-003
110039	7.1382e-003
110040	7.6374e-003
110041	8.2899e-003
110042	9.1056e-003
110043	9.8751e-003
110044	1.0531e-002
110045	1.0795e-002
110046	1.0678e-002
110047	1.1475e-002
110048	1.2351e-002
110049	1.3574e-002
110050	2.5363e-003
110051	2.6989e-003
110052	2.9018e-003
110053	2.9154e-003
110054	3.2485e-003
110055	3.0338e-003
110056	3.0859e-003
110057	3.5694e-003
110058	4.1148e-003
110059	4.6834e-003
110060	5.2429e-003
110061	5.7067e-003
110062	6.2149e-003
110063	6.6716e-003
110064	7.0797e-003
110065	7.71e-003
110066	8.4718e-003
110067	9.307e-003
110068	1.0016e-002
110069	1.0438e-002
110070	1.0584e-002
110071	1.088e-002
110072	1.1891e-002
110073	1.2765e-002
110074	1.2735e-002
110075	1.9795e-003
110076	2.5792e-003
110077	2.8053e-003
110078	2.8349e-003
110079	2.3759e-003
110080	2.5841e-003
110081	3.1098e-003
110082	3.6314e-003
110083	4.1794e-003
110084	4.718e-003
110085	5.2179e-003
110086	5.6788e-003
110087	6.1937e-003
110088	6.6387e-003
110089	7.1228e-003
110090	7.899e-003
110091	8.7078e-003
110092	9.4004e-003
110093	9.8737e-003
110094	9.9184e-003
110095	1.0511e-002
110096	1.1381e-002
110097	1.2072e-002
110098	1.3397e-002
110099	1.7149e-003
110100	2.4876e-003
110101	2.9129e-003
110102	2.9167e-003
110103	2.2963e-003
110104	2.6506e-003
110105	3.1434e-003
110106	3.6806e-003
110107	4.2259e-003
110108	4.6879e-003
110109	5.1592e-003
110110	5.6521e-003
110111	6.1641e-003
110112	6.6997e-003
110113	7.2714e-003
110114	8.0932e-003
110115	8.9086e-003
110116	9.4122e-003
110117	9.6374e-003
110118	1.0033e-002
110119	1.0671e-002
110120	1.171e-002
110121	1.2132e-002
110122	1.2318e-002
110123	1.4765e-003
110124	2.5307e-003
110125	2.9692e-003
110126	2.9034e-003
110127	2.3678e-003
110128	2.6514e-003
110129	3.1822e-003
110130	3.6835e-003
110131	4.1883e-003
110132	4.6416e-003
110133	5.1347e-003
110134	5.6364e-003
110135	6.1784e-003
110136	6.8442e-003
110137	7.5356e-003
110138	8.2984e-003
110139	8.9712e-003
110140	9.2496e-003
110141	9.4292e-003
110142	1.0092e-002
110143	1.0893e-002
110144	1.2374e-002
110145	1.2562e-002
110146	4.3994e-004
110147	2.0022e-003
110148	2.9735e-003
110149	3.008e-003
110150	2.3733e-003
110151	2.6141e-003
110152	3.2042e-003
110153	3.6241e-003
110154	4.1302e-003
110155	4.6565e-003
110156	5.1763e-003
110157	5.6825e-003
110158	6.3472e-003
110159	7.0829e-003
110160	7.7498e-003
110161	8.3731e-003
110162	8.8542e-003
110163	9.0953e-003
110164	9.4265e-003
110165	1.027e-002
110166	1.0876e-002
110167	1.2675e-002
110168	1.3485e-003
110169	2.2544e-003
110170	2.6406e-003
110171	3.0959e-003
110172	2.3362e-003
110173	2.5967e-003
110174	3.1391e-003
110175	3.6251e-003
110176	4.1778e-003
110177	4.6987e-003
110178	5.2563e-003
110179	5.9337e-003
110180	6.5763e-003
110181	7.257e-003
110182	7.8091e-003
110183	8.2902e-003
110184	8.6242e-003
110185	9.0897e-003
110186	9.8207e-003
110187	1.0445e-002
110188	1.108e-002
110189	1.1112e-002
110190	1.8769e-003
110191	2.4674e-003
110192	2.6764e-003
110193	2.6576e-003
110194	2.2253e-003
110195	2.5548e-003
110196	3.121e-003
110197	3.6979e-003
110198	4.2918e-003
110199	4.94e-003
110200	5.4862e-003
110201	6.1611e-003
110202	6.7209e-003
110203	7.2996e-003
110204	7.6889e-003
110205	8.1145e-003
110206	8.6722e-003
110207	9.3708e-003
110208	1.0079e-002
110209	1.0878e-002
110210	1.0721e-002
110211	1.3721e-003
110212	1.362e-003
110213	2.4768e-003
110214	2.6105e-003
110215	2.478e-003
110216	2.6624e-003
110217	3.2768e-003
110218	4.0945e-003
110219	4.4515e-003
110220	5.0227e-003
110221	5.7094e-003
110222	6.34e-003
110223	6.7076e-003
110224	7.1299e-003
110225	7.4786e-003
110226	8.085e-003
110227	8.9507e-003
110228	9.6487e-003
110229	1.0574e-002
110230	1.0514e-002
110231	-1.e-006
110232	2.2207e-003
110233	3.3251e-003
110234	2.9342e-003
110235	2.3489e-003
110236	3.0619e-003
110237	3.3745e-003
110238	3.9888e-003
110239	4.6389e-003
110240	5.1634e-003
110241	5.7678e-003
110242	6.2595e-003
110243	6.5153e-003
110244	7.0148e-003
110245	7.5673e-003
110246	8.2375e-003
110247	9.0417e-003
110248	1.0134e-002
110249	1.0119e-002
110250	-1.e-006
110251	3.2446e-003
110252	1.7471e-003
110253	1.96e-003
110254	2.4114e-003
110255	2.9965e-003
110256	3.5469e-003
110257	4.0656e-003
110258	4.6873e-003
110259	5.1569e-003
110260	5.5648e-003
110261	6.0049e-003
110262	6.5626e-003
110263	7.3726e-003
110264	7.8841e-003
110265	8.214e-003
110266	9.2252e-003
110267	9.3655e-003
110268	1.2863e-004
110269	1.4102e-003
110270	2.7743e-003
110271	2.8922e-003
110272	2.5162e-003
110273	3.0261e-003
110274	3.5484e-003
110275	4.0031e-003
110276	4.5559e-003
110277	4.9774e-003
110278	5.4152e-003
110279	6.0711e-003
110280	6.8806e-003
110281	7.6099e-003
110282	8.4098e-003
110283	8.2702e-003
110284	8.6037e-003
110285	5.5868e-003
110286	2.7634e-003
110287	1.8341e-003
110288	2.4901e-003
110289	2.445e-003
110290	2.9397e-003
110291	3.4999e-003
110292	3.9969e-003
110293	4.5197e-003
110294	4.9311e-003
110295	5.6082e-003
110296	6.2735e-003
110297	6.8953e-003
110298	7.9305e-003
110299	8.7033e-003
110300	1.0504e-002
110301	4.2986e-003
110302	1.258e-003
110303	2.2009e-003
110304	2.4742e-003
110305	3.0165e-003
110306	3.6049e-003
110307	4.2355e-003
110308	4.7512e-003
110309	5.1101e-003
110310	5.4491e-003
110311	6.8382e-003
110312	6.6839e-003
110313	7.0879e-003
110314	6.7236e-005
110315	5.4092e-004
110316	1.7823e-003
110317	2.0464e-003
110318	2.698e-003
110319	3.1909e-003
110320	3.7829e-003
110321	4.2312e-003
110322	5.4352e-003
110323	5.4304e-003
110324	5.0717e-003
110325	6.1874e-003
110326	4.8093e-004
110327	8.4944e-004
110328	1.3148e-003
110329	1.8158e-003
110330	2.6453e-003
110331	3.7172e-003
110332	4.1683e-003
110333	3.8471e-003
110334	5.118e-003
110335	2.4594e-003
110336	2.7315e-004
110337	1.0219e-003
110338	1.4994e-003
110339	2.0291e-003
110340	3.6168e-003
110341	8.4945e-004
110342	1.1816e-003
110343	1.0392e-003
110344	1.526e-003
110345	1.9805e-003
110346	1.398e-003
110347	2.4301e-003
110348	3.4524e-003
110349	5.2166e-004
110350	-1.e-006
110351	1.2495e-003
110352	1.4673e-003
110353	1.4611e-003
110354	2.3071e-003
110355	1.9328e-003
110356	3.6429e-003
110357	3.2725e-003
110358	5.512e-003
110359	7.4168e-004
110360	-1.e-006
110361	1.2148e-003
110362	1.374e-003
110363	1.746e-003
110364	2.389e-003
110365	2.3519e-003
110366	2.2202e-003
110367	3.0232e-003
110368	3.8068e-003
110369	5.559e-003
110370	7.2123e-003
110371	8.4107e-004
110372	7.1469e-004
110373	1.2757e-003
110374	1.7141e-003
110375	1.7568e-003
110376	1.8993e-003
110377	2.2701e-003
110378	2.2472e-003
110379	3.4354e-003
110380	4.1842e-003
110381	3.5851e-003
110382	5.1261e-003
110383	6.3069e-003
110384	9.4024e-003
110385	1.0026e-004
110386	1.2526e-003
110387	1.2437e-003
110388	1.6118e-003
110389	1.7804e-003
110390	1.8838e-003
110391	2.3704e-003
110392	2.8446e-003
110393	2.848e-003
110394	3.7943e-003
110395	4.0447e-003
110396	4.8105e-003
110397	5.4264e-003
110398	7.2848e-003
110399	9.2863e-003
110400	9.1998e-003
110401	1.2335e-003
110402	1.1562e-003
110403	1.2904e-003
110404	1.569e-003
110405	1.7688e-003
110406	2.2142e-003
110407	2.3406e-003
110408	2.8123e-003
110409	2.6926e-003
110410	4.0139e-003
110411	4.1621e-003
110412	4.6956e-003
110413	5.0561e-003
110414	5.9925e-003
110415	7.1223e-003
110416	8.0888e-003
110417	1.1183e-002
110418	1.2334e-003
110419	1.178e-003
110420	1.4617e-003
110421	1.7715e-003
110422	1.8444e-003
110423	1.8611e-003
110424	2.311e-003
110425	2.7408e-003
110426	3.5976e-003
110427	3.8023e-003
110428	4.1471e-003
110429	4.8465e-003
110430	5.1257e-003
110431	6.0062e-003
110432	6.5443e-003
110433	6.9105e-003
110434	8.0469e-003
110435	7.0729e-003
110436	1.2573e-003
110437	1.324e-003
110438	1.5966e-003
110439	1.7029e-003
110440	1.8666e-003
110441	2.0865e-003
110442	2.7415e-003
110443	2.999e-003
110444	3.718e-003
110445	4.0532e-003
110446	4.3599e-003
110447	5.014e-003
110448	5.2399e-003
110449	6.4525e-003
110450	6.6466e-003
110451	6.8976e-003
110452	7.051e-003
110453	8.1319e-003
110454	1.5111e-002
110455	1.3775e-003
110456	1.4544e-003
110457	1.6607e-003
110458	1.761e-003
110459	1.7984e-003
110460	2.0921e-003
110461	2.8514e-003
110462	3.2838e-003
110463	3.8781e-003
110464	4.2402e-003
110465	4.5045e-003
110466	5.0768e-003
110467	5.3924e-003
110468	6.4516e-003
110469	6.7508e-003
110470	7.3229e-003
110471	8.1017e-003
110472	8.7431e-003
110473	1.0048e-002
110474	1.042e-002
110475	1.431e-003
110476	1.4761e-003
110477	1.5849e-003
110478	1.6739e-003
110479	1.8458e-003
110480	2.1036e-003
110481	2.8034e-003
110482	3.4767e-003
110483	3.8649e-003
110484	4.274e-003
110485	4.5734e-003
110486	5.3934e-003
110487	5.5669e-003
110488	6.6072e-003
110489	6.8316e-003
110490	7.477e-003
110491	8.1177e-003
110492	8.491e-003
110493	8.9921e-003
110494	9.6617e-003
110495	1.7897e-002
110496	1.3147e-003
110497	1.4623e-003
110498	1.5909e-003
110499	1.7065e-003
110500	1.9207e-003
110501	2.1675e-003
110502	2.9923e-003
110503	3.592e-003
110504	4.186e-003
110505	4.3264e-003
110506	4.5719e-003
110507	5.2717e-003
110508	5.5964e-003
110509	6.5399e-003
110510	6.9601e-003
110511	7.5469e-003
110512	8.1893e-003
110513	8.5862e-003
110514	9.2023e-003
110515	9.4381e-003
110516	1.5514e-002
110517	1.471e-002
110518	1.1208e-003
110519	1.4375e-003
110520	1.5178e-003
110521	1.8148e-003
110522	1.8784e-003
110523	2.521e-003
110524	3.1551e-003
110525	3.5455e-003
110526	3.9487e-003
110527	4.4815e-003
110528	4.7717e-003
110529	5.2258e-003
110530	6.2299e-003
110531	6.5422e-003
110532	6.9109e-003
110533	7.1835e-003
110534	8.2137e-003
110535	8.7237e-003
110536	8.8455e-003
110537	9.3651e-003
110538	1.0657e-002
110539	1.1807e-002
110540	8.9205e-004
110541	1.3683e-003
110542	1.5261e-003
110543	1.5556e-003
110544	2.0361e-003
110545	2.5229e-003
110546	3.3884e-003
110547	3.5837e-003
110548	3.7827e-003
110549	4.4341e-003
110550	5.0209e-003
110551	5.5679e-003
110552	6.0517e-003
110553	6.5871e-003
110554	6.9355e-003
110555	7.847e-003
110556	8.2721e-003
110557	8.6405e-003
110558	9.2786e-003
110559	9.6998e-003
110560	9.8862e-003
110561	1.5212e-002
110562	1.8492e-002
110563	6.9193e-004
110564	1.2391e-003
110565	1.4476e-003
110566	1.7483e-003
110567	2.329e-003
110568	2.7153e-003
110569	3.4974e-003
110570	3.5739e-003
110571	3.899e-003
110572	4.4677e-003
110573	5.2289e-003
110574	5.8746e-003
110575	6.0433e-003
110576	6.7741e-003
110577	7.188e-003
110578	7.5834e-003
110579	8.2033e-003
110580	8.7883e-003
110581	8.8665e-003
110582	9.1867e-003
110583	1.1103e-002
110584	1.3868e-002
110585	1.2058e-002
110586	1.0543e-003
110587	1.3202e-003
110588	1.4095e-003
110589	1.6558e-003
110590	2.3995e-003
110591	2.863e-003
110592	3.3368e-003
110593	3.6013e-003
110594	3.9776e-003
110595	4.473e-003
110596	4.8683e-003
110597	5.4842e-003
110598	6.1214e-003
110599	6.7476e-003
110600	7.1866e-003
110601	7.9137e-003
110602	8.2406e-003
110603	8.1864e-003
110604	9.0689e-003
110605	9.8349e-003
110606	1.0181e-002
110607	1.2361e-002
110608	1.4755e-002
110609	1.5566e-002
110610	5.1092e-004
110611	9.6241e-004
110612	1.4912e-003
110613	1.8528e-003
110614	2.6051e-003
110615	2.7553e-003
110616	3.2221e-003
110617	3.5657e-003
110618	4.0027e-003
110619	4.6516e-003
110620	5.0653e-003
110621	5.384e-003
110622	6.4051e-003
110623	6.7894e-003
110624	6.9125e-003
110625	8.0273e-003
110626	8.1969e-003
110627	8.6957e-003
110628	9.349e-003
110629	9.6015e-003
110630	1.0198e-002
110631	1.118e-002
110632	1.3912e-002
110633	8.1803e-003
110634	3.2643e-004
110635	1.1879e-003
110636	1.6727e-003
110637	1.8833e-003
110638	2.547e-003
110639	2.8118e-003
110640	3.0729e-003
110641	3.8605e-003
110642	4.1751e-003
110643	4.4732e-003
110644	5.0831e-003
110645	5.5319e-003
110646	6.1228e-003
110647	6.8431e-003
110648	7.1958e-003
110649	7.6095e-003
110650	8.3538e-003
110651	8.9232e-003
110652	9.1888e-003
110653	9.5749e-003
110654	1.0281e-002
110655	1.1697e-002
110656	1.3041e-002
110657	1.4703e-002
110658	8.611e-003
110659	8.0732e-004
110660	1.2331e-003
110661	1.9219e-003
110662	2.0383e-003
110663	2.5711e-003
110664	2.8858e-003
110665	3.3963e-003
110666	3.7332e-003
110667	4.0122e-003
110668	4.6461e-003
110669	5.1678e-003
110670	5.9163e-003
110671	6.4694e-003
110672	6.6335e-003
110673	7.7115e-003
110674	7.5726e-003
110675	8.3291e-003
110676	8.9794e-003
110677	9.3891e-003
110678	9.9951e-003
110679	1.0406e-002
110680	1.1428e-002
110681	1.3664e-002
110682	1.6392e-002
110683	7.4637e-003
110684	8.0062e-004
110685	1.6268e-003
110686	2.2181e-003
110687	2.2272e-003
110688	2.7431e-003
110689	2.9642e-003
110690	3.2844e-003
110691	3.795e-003
110692	4.1899e-003
110693	4.8693e-003
110694	5.2809e-003
110695	5.4089e-003
110696	6.6335e-003
110697	7.0316e-003
110698	7.4038e-003
110699	8.1014e-003
110700	8.5265e-003
110701	9.1904e-003
110702	9.5702e-003
110703	9.5331e-003
110704	1.1098e-002
110705	1.1447e-002
110706	1.2604e-002
110707	1.4636e-002
110708	1.2237e-002
110709	9.4842e-003
110710	5.3555e-004
110711	1.684e-003
110712	2.2743e-003
110713	2.3668e-003
110714	2.8174e-003
110715	3.1132e-003
110716	3.1855e-003
110717	3.8748e-003
110718	4.2459e-003
110719	4.9062e-003
110720	5.2395e-003
110721	5.8443e-003
110722	6.5937e-003
110723	6.9565e-003
110724	7.7249e-003
110725	7.9642e-003
110726	8.6659e-003
110727	9.1615e-003
110728	9.5793e-003
110729	1.0054e-002
110730	1.1242e-002
110731	1.1401e-002
110732	1.219e-002
110733	1.3993e-002
110734	1.5485e-002
110735	9.7143e-003
110736	6.4047e-005
110737	1.7654e-003
110738	2.3524e-003
110739	2.4663e-003
110740	2.8558e-003
110741	3.1228e-003
110742	3.3357e-003
110743	3.969e-003
110744	4.1844e-003
110745	4.5017e-003
110746	4.853e-003
110747	6.075e-003
110748	6.4931e-003
110749	7.071e-003
110750	7.9194e-003
110751	8.2386e-003
110752	8.6884e-003
110753	9.2669e-003
110754	9.5084e-003
110755	9.8278e-003
110756	1.0317e-002
110757	1.1329e-002
110758	1.2301e-002
110759	1.4738e-002
110760	1.5623e-002
110761	1.2319e-002
110762	1.1564e-003
110763	2.005e-003
110764	2.5142e-003
110765	2.5233e-003
110766	2.9369e-003
110767	3.2071e-003
110768	3.4175e-003
110769	3.8215e-003
110770	4.1724e-003
110771	4.6639e-003
110772	5.1164e-003
110773	6.3541e-003
110774	6.6198e-003
110775	7.0923e-003
110776	7.735e-003
110777	8.0799e-003
110778	8.5373e-003
110779	9.3e-003
110780	9.6095e-003
110781	1.0017e-002
110782	1.0792e-002
110783	1.1222e-002
110784	1.255e-002
110785	1.346e-002
110786	1.6357e-002
110787	1.4106e-002
110788	1.136e-003
110789	2.3785e-003
110790	2.6194e-003
110791	2.6782e-003
110792	2.9974e-003
110793	3.2886e-003
110794	3.4504e-003
110795	3.7799e-003
110796	4.2856e-003
110797	4.7511e-003
110798	5.444e-003
110799	5.907e-003
110800	6.603e-003
110801	6.9626e-003
110802	7.33e-003
110803	7.8286e-003
110804	8.4035e-003
110805	8.7182e-003
110806	9.4982e-003
110807	9.882e-003
110808	1.0389e-002
110809	1.1646e-002
110810	1.2693e-002
110811	1.3327e-002
110812	1.6334e-002
110813	1.63e-002
110814	1.0763e-003
110815	2.4266e-003
110816	2.7214e-003
110817	2.797e-003
110818	3.075e-003
110819	3.3087e-003
110820	3.4432e-003
110821	3.8387e-003
110822	4.2856e-003
110823	4.8154e-003
110824	5.3889e-003
110825	5.9245e-003
110826	6.3383e-003
110827	6.8477e-003
110828	7.2494e-003
110829	7.6709e-003
110830	8.5041e-003
110831	9.1856e-003
110832	9.3297e-003
110833	9.8839e-003
110834	1.0801e-002
110835	1.1515e-002
110836	1.2645e-002
110837	1.1904e-002
110838	1.5138e-002
110839	1.6241e-002
110840	1.0781e-003
110841	2.4526e-003
110842	2.8299e-003
110843	2.8895e-003
110844	3.1345e-003
110845	3.3376e-003
110846	3.4605e-003
110847	3.9113e-003
110848	4.3664e-003
110849	4.7578e-003
110850	5.3704e-003
110851	5.9314e-003
110852	6.3562e-003
110853	6.6911e-003
110854	7.6846e-003
110855	7.4373e-003
110856	8.0148e-003
110857	8.4841e-003
110858	1.017e-002
110859	1.0791e-002
110860	1.1251e-002
110861	1.1733e-002
110862	1.2225e-002
110863	1.2226e-002
110864	1.3487e-002
110865	1.6277e-002
110866	1.5245e-002
110867	1.22e-003
110868	2.5917e-003
110869	2.9762e-003
110870	2.973e-003
110871	3.1297e-003
110872	3.3808e-003
110873	3.4492e-003
110874	3.8635e-003
110875	4.3863e-003
110876	4.7674e-003
110877	5.355e-003
110878	5.6789e-003
110879	6.5776e-003
110880	6.5185e-003
110881	7.307e-003
110882	7.9732e-003
110883	8.1906e-003
110884	8.9415e-003
110885	9.5243e-003
110886	1.0032e-002
110887	1.1235e-002
110888	1.1776e-002
110889	1.2132e-002
110890	1.2905e-002
110891	1.3289e-002
110892	1.6388e-002
110893	1.5316e-002
110894	1.2023e-003
110895	2.6626e-003
110896	3.0834e-003
110897	3.059e-003
110898	3.1245e-003
110899	3.262e-003
110900	3.2534e-003
110901	3.6522e-003
110902	4.3014e-003
110903	4.6927e-003
110904	5.3729e-003
110905	5.7338e-003
110906	5.8573e-003
110907	6.4638e-003
110908	7.0429e-003
110909	7.6025e-003
110910	8.4394e-003
110911	8.9803e-003
110912	9.4902e-003
110913	1.0411e-002
110914	1.0961e-002
110915	1.1738e-002
110916	1.185e-002
110917	1.261e-002
110918	1.2902e-002
110919	1.5173e-002
110920	1.6045e-002
110921	1.5411e-003
110922	2.8762e-003
110923	3.2334e-003
110924	2.9387e-003
110925	3.0562e-003
110926	3.1409e-003
110927	3.3344e-003
110928	3.54e-003
110929	3.6867e-003
110930	4.4569e-003
110931	5.0768e-003
110932	5.7533e-003
110933	5.9956e-003
110934	6.753e-003
110935	7.6928e-003
110936	7.5549e-003
110937	8.6711e-003
110938	9.1606e-003
110939	9.4605e-003
110940	9.6864e-003
110941	1.0174e-002
110942	1.1731e-002
110943	1.1797e-002
110944	1.251e-002
110945	1.3428e-002
110946	1.3848e-002
110947	1.6164e-002
110948	1.9202e-003
110949	3.0726e-003
110950	3.13e-003
110951	2.8603e-003
110952	2.7531e-003
110953	3.236e-003
110954	3.3471e-003
110955	3.4929e-003
110956	3.7095e-003
110957	3.7518e-003
110958	5.0225e-003
110959	5.5779e-003
110960	6.3122e-003
110961	6.5364e-003
110962	7.4625e-003
110963	8.0627e-003
110964	8.8112e-003
110965	9.1793e-003
110966	9.4129e-003
110967	9.4556e-003
110968	9.5757e-003
110969	1.1632e-002
110970	1.1826e-002
110971	1.2427e-002
110972	1.2691e-002
110973	1.4542e-002
110974	2.115e-003
110975	2.7971e-003
110976	2.8305e-003
110977	2.9247e-003
110978	2.9955e-003
110979	3.1143e-003
110980	3.2976e-003
110981	3.4736e-003
110982	3.622e-003
110983	4.0519e-003
110984	5.009e-003
110985	5.5227e-003
110986	6.2366e-003
110987	6.9377e-003
110988	7.3009e-003
110989	8.2199e-003
110990	8.3939e-003
110991	8.961e-003
110992	8.9811e-003
110993	9.3051e-003
110994	9.8058e-003
110995	1.1773e-002
110996	1.1897e-002
110997	1.2319e-002
110998	1.2626e-002
110999	1.4654e-002
111000	2.1397e-003
111001	2.7195e-003
111002	2.7113e-003
111003	2.8796e-003
111004	3.01e-003
111005	3.1512e-003
111006	3.3108e-003
111007	3.4053e-003
111008	3.7243e-003
111009	4.4444e-003
111010	5.0122e-003
111011	5.5909e-003
111012	6.2191e-003
111013	6.9572e-003
111014	7.4827e-003
111015	8.0187e-003
111016	8.7064e-003
111017	8.871e-003
111018	8.9549e-003
111019	9.589e-003
111020	1.0887e-002
111021	1.1268e-002
111022	1.1892e-002
111023	1.2258e-002
111024	1.251e-002
111025	1.4135e-002
111026	2.2566e-003
111027	2.6204e-003
111028	2.8499e-003
111029	2.9599e-003
111030	3.0245e-003
111031	3.1562e-003
111032	3.1971e-003
111033	3.3973e-003
111034	3.8776e-003
111035	4.4446e-003
111036	5.0258e-003
111037	5.6154e-003
111038	6.2398e-003
111039	6.9e-003
111040	7.5673e-003
111041	8.0033e-003
111042	8.5175e-003
111043	8.6865e-003
111044	9.2707e-003
111045	9.7779e-003
111046	1.0743e-002
111047	1.1198e-002
111048	1.1842e-002
111049	1.1882e-002
111050	1.2795e-002
111051	1.4572e-002
111052	2.605e-003
111053	2.7068e-003
111054	2.8075e-003
111055	2.9173e-003
111056	3.0408e-003
111057	3.1706e-003
111058	3.2673e-003
111059	3.5594e-003
111060	3.8793e-003
111061	4.4823e-003
111062	5.0537e-003
111063	5.6556e-003
111064	6.3116e-003
111065	6.9772e-003
111066	7.5863e-003
111067	8.1103e-003
111068	8.3176e-003
111069	8.749e-003
111070	9.2656e-003
111071	9.9766e-003
111072	1.0247e-002
111073	1.111e-002
111074	1.1168e-002
111075	1.1431e-002
111076	1.2495e-002
111077	1.3254e-002
111078	2.646e-003
111079	2.5824e-003
111080	2.812e-003
111081	2.9171e-003
111082	3.0882e-003
111083	3.1841e-003
111084	3.299e-003
111085	3.5167e-003
111086	3.9137e-003
111087	4.5058e-003
111088	5.1554e-003
111089	5.7425e-003
111090	6.3758e-003
111091	6.9547e-003
111092	7.4286e-003
111093	7.7618e-003
111094	8.3045e-003
111095	8.7462e-003
111096	8.9849e-003
111097	9.9471e-003
111098	1.1043e-002
111099	1.131e-002
111100	1.116e-002
111101	1.2263e-002
111102	1.2875e-002
111103	1.2657e-002
111104	2.5639e-003
111105	2.7824e-003
111106	2.8329e-003
111107	2.936e-003
111108	3.0592e-003
111109	3.2062e-003
111110	3.2491e-003
111111	3.5412e-003
111112	3.9927e-003
111113	4.5944e-003
111114	5.2166e-003
111115	5.7714e-003
111116	6.3964e-003
111117	6.9001e-003
111118	7.3258e-003
111119	7.6768e-003
111120	8.3732e-003
111121	8.853e-003
111122	9.4691e-003
111123	1.0888e-002
111124	1.0539e-002
111125	1.0219e-002
111126	1.1108e-002
111127	1.2503e-002
111128	1.3688e-002
111129	2.7381e-003
111130	2.976e-003
111131	2.8192e-003
111132	2.9631e-003
111133	3.1833e-003
111134	3.0706e-003
111135	3.1346e-003
111136	3.5811e-003
111137	4.0925e-003
111138	4.6538e-003
111139	5.2494e-003
111140	5.7454e-003
111141	6.3067e-003
111142	6.8221e-003
111143	7.1829e-003
111144	7.6633e-003
111145	8.35e-003
111146	9.0468e-003
111147	9.9407e-003
111148	1.055e-002
