Node Number	LOC_DEFY (m)
16186	2.2772e-003
16187	2.2773e-003
16188	2.2763e-003
16189	2.2767e-003
16190	2.2754e-003
16191	2.2761e-003
16192	2.2745e-003
16193	2.2757e-003
16194	2.2741e-003
16195	2.2757e-003
16196	2.2741e-003
16197	2.2762e-003
16198	2.275e-003
16199	2.2773e-003
16200	2.2767e-003
16201	2.2783e-003
16202	2.279e-003
16203	2.2755e-003
16204	1.1706e-002
16205	1.2447e-002
16206	1.188e-002
16207	1.2725e-002
16208	1.2024e-002
16209	1.085e-002
16210	1.2186e-002
16211	1.1981e-002
16212	1.1862e-002
16213	1.1922e-002
16214	1.1784e-002
16215	1.1984e-002
16216	1.2548e-002
16217	1.154e-002
16218	1.228e-002
16219	1.0515e-002
16220	1.2466e-002
16221	1.2274e-002
16222	5.1559e-003
16223	8.7435e-003
16224	1.3467e-002
16225	1.2598e-002
16226	1.299e-002
16227	1.2319e-002
16228	1.1876e-002
16229	1.6131e-002
16230	1.1566e-002
16231	9.4284e-003
16232	1.0466e-002
16233	1.205e-002
16234	8.0169e-003
16235	7.7834e-003
16236	8.8972e-003
16237	7.2058e-003
16238	8.7709e-003
16239	7.0049e-003
16240	6.1602e-003
16241	6.3981e-003
16242	6.2248e-003
16243	5.706e-003
16244	5.6621e-003
16245	4.7588e-003
16246	4.6598e-003
16247	4.5992e-003
16248	4.4796e-003
16249	3.8366e-003
16250	3.746e-003
16251	3.6656e-003
16252	3.2937e-003
16253	2.9764e-003
16254	2.9715e-003
16255	2.942e-003
16256	2.9247e-003
16257	2.9059e-003
16258	2.6233e-003
16259	2.6164e-003
16260	2.5678e-003
16261	2.5441e-003
16262	2.3737e-003
16263	2.3414e-003
16264	2.3402e-003
16265	2.3079e-003
16266	2.325e-003
16267	2.3124e-003
16268	2.2986e-003
16269	2.2831e-003
16270	2.2882e-003
16271	2.28e-003
16272	2.2751e-003
16273	2.2673e-003
16274	2.2609e-003
16275	2.2604e-003
16276	2.2566e-003
16277	2.2678e-003
16278	2.2722e-003
16279	2.276e-003
16280	2.2768e-003
16281	2.2779e-003
16282	2.2782e-003
16283	2.2783e-003
16284	2.2785e-003
16285	2.2781e-003
16286	2.2782e-003
16287	2.2773e-003
16288	2.2775e-003
16289	2.2764e-003
16290	2.2768e-003
16291	2.2753e-003
16292	2.2762e-003
16293	2.2747e-003
16294	2.2761e-003
16295	2.2746e-003
16296	2.2766e-003
16297	2.2755e-003
16298	2.2777e-003
16299	2.277e-003
16300	2.2784e-003
16301	2.2791e-003
16302	2.2756e-003
16303	8.2327e-003
16304	9.7904e-003
16305	6.8762e-003
16306	1.0016e-002
16307	9.6572e-003
16308	1.2061e-002
16309	9.7939e-003
16310	9.5245e-003
16311	1.0816e-002
16312	9.9236e-003
16313	1.142e-002
16314	1.187e-002
16315	9.5448e-003
16316	1.1266e-002
16317	1.1811e-002
16318	8.6917e-003
16319	1.3636e-002
16320	6.6673e-002
16321	3.3068e-002
16322	2.6631e-002
16323	2.7627e-002
16324	1.6522e-002
16325	1.4105e-002
16326	1.6146e-002
16327	1.6368e-002
16328	1.4574e-002
16329	1.9915e-002
16330	1.3019e-002
16331	1.2594e-002
16332	1.1596e-002
16333	8.8067e-003
16334	1.2474e-002
16335	9.1411e-003
16336	7.603e-003
16337	7.5436e-003
16338	6.7489e-003
16339	7.1647e-003
16340	7.142e-003
16341	6.2903e-003
16342	6.3287e-003
16343	6.6054e-003
16344	6.1237e-003
16345	5.6849e-003
16346	5.5036e-003
16347	4.5668e-003
16348	4.5462e-003
16349	4.1108e-003
16350	3.7531e-003
16351	3.6335e-003
16352	3.3232e-003
16353	3.0178e-003
16354	3.0036e-003
16355	2.9773e-003
16356	2.9627e-003
16357	2.7021e-003
16358	2.6717e-003
16359	2.6754e-003
16360	2.6597e-003
16361	2.6193e-003
16362	2.5476e-003
16363	2.5236e-003
16364	2.4883e-003
16365	2.4842e-003
16366	2.4147e-003
16367	2.4345e-003
16368	2.3173e-003
16369	2.3093e-003
16370	2.2901e-003
16371	2.2831e-003
16372	2.281e-003
16373	2.2626e-003
16374	2.2665e-003
16375	2.267e-003
16376	2.2686e-003
16377	2.2702e-003
16378	2.2732e-003
16379	2.2747e-003
16380	2.2762e-003
16381	2.2769e-003
16382	2.277e-003
16383	2.2773e-003
16384	2.2767e-003
16385	2.2768e-003
16386	2.2757e-003
16387	2.2758e-003
16388	2.2747e-003
16389	2.2749e-003
16390	2.2737e-003
16391	2.2742e-003
16392	2.273e-003
16393	2.274e-003
16394	2.2729e-003
16395	2.2744e-003
16396	2.2736e-003
16397	2.2754e-003
16398	2.2751e-003
16399	2.2763e-003
16400	2.2763e-003
16401	2.2736e-003
16402	9.6205e-003
16403	9.8578e-003
16404	9.9597e-003
16405	9.8234e-003
16406	9.9062e-003
16407	9.5445e-003
16408	9.5888e-003
16409	9.4842e-003
16410	9.5986e-003
16411	9.8716e-003
16412	9.8807e-003
16413	9.1814e-003
16414	9.2546e-003
16415	9.4352e-003
16416	9.1018e-003
16417	9.9345e-003
16418	8.9246e-003
16419	8.8516e-003
16420	9.3931e-003
16421	9.6502e-003
16422	9.2932e-003
16423	8.9403e-003
16424	8.9756e-003
16425	9.5219e-003
16426	7.9348e-003
16427	8.8938e-003
16428	1.0018e-002
16429	8.8242e-003
16430	8.8636e-003
16431	9.0727e-003
16432	7.8949e-003
16433	7.8842e-003
16434	8.5384e-003
16435	8.186e-003
16436	7.7895e-003
16437	8.1327e-003
16438	8.5828e-003
16439	7.8896e-003
16440	7.439e-003
16441	7.0447e-003
16442	5.5878e-003
16443	5.8581e-003
16444	5.1101e-003
16445	4.575e-003
16446	4.228e-003
16447	4.1844e-003
16448	4.154e-003
16449	3.8226e-003
16450	3.6563e-003
16451	3.5587e-003
16452	3.1585e-003
16453	3.0195e-003
16454	3.024e-003
16455	2.9844e-003
16456	2.8823e-003
16457	2.8322e-003
16458	2.8024e-003
16459	2.775e-003
16460	2.6742e-003
16461	2.6214e-003
16462	2.6762e-003
16463	2.6205e-003
16464	2.5655e-003
16465	2.5477e-003
16466	2.5125e-003
16467	2.5323e-003
16468	2.5235e-003
16469	2.4991e-003
16470	2.5299e-003
16471	2.4754e-003
16472	2.4561e-003
16473	2.421e-003
16474	2.4225e-003
16475	2.4171e-003
16476	2.4172e-003
16477	2.4128e-003
16478	2.4132e-003
16479	2.4108e-003
16480	2.4109e-003
16481	2.4092e-003
16482	2.4091e-003
16483	2.4076e-003
16484	2.4074e-003
16485	2.4059e-003
16486	2.4057e-003
16487	2.4042e-003
16488	2.4045e-003
16489	2.4029e-003
16490	2.4039e-003
16491	2.4023e-003
16492	2.4039e-003
16493	2.4023e-003
16494	2.4047e-003
16495	2.4032e-003
16496	2.4064e-003
16497	2.4051e-003
16498	2.4094e-003
16499	2.4091e-003
16500	2.4174e-003
16501	1.0203e-002
16502	9.9171e-003
16503	9.9805e-003
16504	9.8704e-003
16505	1.0132e-002
16506	1.0011e-002
16507	9.7843e-003
16508	9.5511e-003
16509	9.8738e-003
16510	9.9306e-003
16511	9.7582e-003
16512	1.0478e-002
16513	9.959e-003
16514	9.6247e-003
16515	9.9484e-003
16516	1.0005e-002
16517	8.7696e-003
16518	8.4609e-003
16519	9.2014e-003
16520	9.7135e-003
16521	9.1527e-003
16522	9.5228e-003
16523	9.0408e-003
16524	9.1447e-003
16525	9.1087e-003
16526	9.0746e-003
16527	9.928e-003
16528	8.8896e-003
16529	9.0343e-003
16530	8.3654e-003
16531	8.8122e-003
16532	8.4365e-003
16533	8.2145e-003
16534	8.1905e-003
16535	8.0212e-003
16536	8.5397e-003
16537	7.782e-003
16538	6.9839e-003
16539	7.1908e-003
16540	5.9893e-003
16541	5.4439e-003
16542	4.6569e-003
16543	4.5831e-003
16544	4.729e-003
16545	4.2871e-003
16546	4.3523e-003
16547	3.834e-003
16548	3.6469e-003
16549	3.6454e-003
16550	3.1787e-003
16551	3.1691e-003
16552	3.0649e-003
16553	3.0881e-003
16554	2.883e-003
16555	2.8532e-003
16556	2.7855e-003
16557	2.7601e-003
16558	2.6859e-003
16559	2.7062e-003
16560	2.6486e-003
16561	2.6293e-003
16562	2.5185e-003
16563	2.552e-003
16564	2.5399e-003
16565	2.5277e-003
16566	2.4964e-003
16567	2.4897e-003
16568	2.4644e-003
16569	2.4376e-003
16570	2.4354e-003
16571	2.4251e-003
16572	2.4246e-003
16573	2.4236e-003
16574	2.4185e-003
16575	2.4163e-003
16576	2.4096e-003
16577	2.4105e-003
16578	2.4089e-003
16579	2.4087e-003
16580	2.408e-003
16581	2.4074e-003
16582	2.4067e-003
16583	2.4062e-003
16584	2.4051e-003
16585	2.4049e-003
16586	2.4035e-003
16587	2.4038e-003
16588	2.4022e-003
16589	2.4032e-003
16590	2.4015e-003
16591	2.4033e-003
16592	2.4017e-003
16593	2.4041e-003
16594	2.4027e-003
16595	2.4055e-003
16596	2.4043e-003
16597	2.4075e-003
16598	2.407e-003
16599	2.4167e-003
16600	1.0249e-002
16601	1.0054e-002
16602	1.061e-002
16603	1.018e-002
16604	1.0095e-002
16605	9.8662e-003
16606	9.9859e-003
16607	1.0291e-002
16608	9.9924e-003
16609	1.0077e-002
16610	1.0281e-002
16611	1.0186e-002
16612	1.0049e-002
16613	9.793e-003
16614	1.019e-002
16615	9.877e-003
16616	9.8219e-003
16617	9.6871e-003
16618	9.7933e-003
16619	9.8243e-003
16620	9.9128e-003
16621	9.7136e-003
16622	9.2379e-003
16623	9.1191e-003
16624	9.2523e-003
16625	1.0039e-002
16626	9.889e-003
16627	9.5245e-003
16628	9.9566e-003
16629	8.9147e-003
16630	8.0444e-003
16631	7.8557e-003
16632	8.611e-003
16633	8.532e-003
16634	7.7214e-003
16635	6.9421e-003
16636	6.709e-003
16637	6.7057e-003
16638	5.4554e-003
16639	5.0101e-003
16640	5.0468e-003
16641	4.7921e-003
16642	4.7384e-003
16643	4.1407e-003
16644	4.1441e-003
16645	3.7671e-003
16646	3.7548e-003
16647	3.6616e-003
16648	3.3806e-003
16649	3.3652e-003
16650	3.0855e-003
16651	3.0348e-003
16652	2.9194e-003
16653	2.8418e-003
16654	2.8147e-003
16655	2.7794e-003
16656	2.7324e-003
16657	2.6843e-003
16658	2.6439e-003
16659	2.5923e-003
16660	2.6227e-003
16661	2.5349e-003
16662	2.4851e-003
16663	2.5158e-003
16664	2.4715e-003
16665	2.4696e-003
16666	2.4518e-003
16667	2.4386e-003
16668	2.4417e-003
16669	2.4526e-003
16670	2.4169e-003
16671	2.4213e-003
16672	2.419e-003
16673	2.4116e-003
16674	2.4148e-003
16675	2.4104e-003
16676	2.4106e-003
16677	2.4099e-003
16678	2.4088e-003
16679	2.4088e-003
16680	2.4075e-003
16681	2.4072e-003
16682	2.4062e-003
16683	2.4057e-003
16684	2.4051e-003
16685	2.404e-003
16686	2.4042e-003
16687	2.4027e-003
16688	2.4038e-003
16689	2.4021e-003
16690	2.404e-003
16691	2.4023e-003
16692	2.4047e-003
16693	2.4032e-003
16694	2.4062e-003
16695	2.405e-003
16696	2.4087e-003
16697	2.4076e-003
16698	2.4176e-003
16699	1.1022e-002
16700	1.085e-002
16701	1.0635e-002
16702	1.0181e-002
16703	1.1005e-002
16704	1.1158e-002
16705	1.0665e-002
16706	1.0607e-002
16707	1.0487e-002
16708	1.04e-002
16709	1.0544e-002
16710	1.0429e-002
16711	1.0698e-002
16712	1.038e-002
16713	1.043e-002
16714	1.0075e-002
16715	9.7756e-003
16716	1.0087e-002
16717	9.6021e-003
16718	1.0247e-002
16719	9.7561e-003
16720	9.9298e-003
16721	1.0344e-002
16722	9.3065e-003
16723	9.9895e-003
16724	9.4419e-003
16725	1.0221e-002
16726	9.8315e-003
16727	9.1934e-003
16728	9.2468e-003
16729	8.4729e-003
16730	8.5399e-003
16731	7.6394e-003
16732	8.0032e-003
16733	6.4874e-003
16734	5.9534e-003
16735	5.5656e-003
16736	4.999e-003
16737	4.4579e-003
16738	4.4766e-003
16739	4.375e-003
16740	4.2326e-003
16741	4.0034e-003
16742	3.9245e-003
16743	3.3852e-003
16744	3.579e-003
16745	3.2026e-003
16746	3.1882e-003
16747	3.2208e-003
16748	2.8684e-003
16749	2.966e-003
16750	2.8628e-003
16751	2.8112e-003
16752	2.7228e-003
16753	2.7244e-003
16754	2.672e-003
16755	2.6605e-003
16756	2.6211e-003
16757	2.5621e-003
16758	2.5315e-003
16759	2.4688e-003
16760	2.4837e-003
16761	2.4797e-003
16762	2.483e-003
16763	2.4795e-003
16764	2.4413e-003
16765	2.4673e-003
16766	2.4363e-003
16767	2.4349e-003
16768	2.4212e-003
16769	2.4269e-003
16770	2.4216e-003
16771	2.4231e-003
16772	2.4237e-003
16773	2.4147e-003
16774	2.4141e-003
16775	2.4099e-003
16776	2.4109e-003
16777	2.4089e-003
16778	2.4095e-003
16779	2.4079e-003
16780	2.4081e-003
16781	2.4068e-003
16782	2.4065e-003
16783	2.4058e-003
16784	2.4049e-003
16785	2.405e-003
16786	2.4036e-003
16787	2.4046e-003
16788	2.4029e-003
16789	2.4047e-003
16790	2.4031e-003
16791	2.4056e-003
16792	2.4041e-003
16793	2.407e-003
16794	2.4058e-003
16795	2.409e-003
16796	2.4085e-003
16797	2.4178e-003
16798	1.103e-002
16799	1.1026e-002
16800	1.0756e-002
16801	1.1265e-002
16802	1.1484e-002
16803	1.1381e-002
16804	1.0733e-002
16805	1.194e-002
16806	1.0495e-002
16807	1.1032e-002
16808	1.0456e-002
16809	1.1128e-002
16810	1.0448e-002
16811	1.0761e-002
16812	1.0114e-002
16813	1.0595e-002
16814	1.0323e-002
16815	1.2232e-002
16816	1.2929e-002
16817	1.0618e-002
16818	1.0033e-002
16819	1.0752e-002
16820	1.0754e-002
16821	1.0857e-002
16822	1.0238e-002
16823	9.9562e-003
16824	9.8204e-003
16825	9.9396e-003
16826	9.4524e-003
16827	8.9601e-003
16828	8.3161e-003
16829	7.1141e-003
16830	5.8203e-003
16831	5.1373e-003
16832	4.279e-003
16833	4.3527e-003
16834	3.7243e-003
16835	3.9624e-003
16836	3.6396e-003
16837	3.9729e-003
16838	3.6632e-003
16839	3.424e-003
16840	3.2871e-003
16841	3.1031e-003
16842	3.1235e-003
16843	3.1396e-003
16844	3.051e-003
16845	3.1108e-003
16846	2.8018e-003
16847	2.7305e-003
16848	2.8083e-003
16849	2.6527e-003
16850	2.6631e-003
16851	2.6277e-003
16852	2.6154e-003
16853	2.5814e-003
16854	2.5676e-003
16855	2.5533e-003
16856	2.5288e-003
16857	2.5291e-003
16858	2.4859e-003
16859	2.4811e-003
16860	2.4504e-003
16861	2.4551e-003
16862	2.4228e-003
16863	2.415e-003
16864	2.417e-003
16865	2.4393e-003
16866	2.4116e-003
16867	2.4326e-003
16868	2.4184e-003
16869	2.4211e-003
16870	2.4187e-003
16871	2.4144e-003
16872	2.4134e-003
16873	2.4109e-003
16874	2.4101e-003
16875	2.4101e-003
16876	2.409e-003
16877	2.4093e-003
16878	2.4079e-003
16879	2.4079e-003
16880	2.4068e-003
16881	2.4063e-003
16882	2.4057e-003
16883	2.4048e-003
16884	2.4048e-003
16885	2.4035e-003
16886	2.4045e-003
16887	2.4029e-003
16888	2.4047e-003
16889	2.403e-003
16890	2.4055e-003
16891	2.404e-003
16892	2.4068e-003
16893	2.4059e-003
16894	2.4091e-003
16895	2.4082e-003
16896	2.4182e-003
16897	1.1306e-002
16898	1.1533e-002
16899	1.1445e-002
16900	1.1086e-002
16901	1.1852e-002
16902	1.1491e-002
16903	1.1355e-002
16904	1.1173e-002
16905	1.1195e-002
16906	1.1561e-002
16907	1.11e-002
16908	1.1471e-002
16909	1.1124e-002
16910	1.1265e-002
16911	1.0195e-002
16912	1.06e-002
16913	1.0659e-002
16914	1.0936e-002
16915	1.125e-002
16916	1.1743e-002
16917	1.1828e-002
16918	1.1608e-002
16919	1.1331e-002
16920	1.1382e-002
16921	9.7925e-003
16922	1.0072e-002
16923	8.9658e-003
16924	8.1726e-003
16925	6.7433e-003
16926	6.2684e-003
16927	5.3709e-003
16928	4.7988e-003
16929	4.1412e-003
16930	4.0236e-003
16931	3.8022e-003
16932	3.9121e-003
16933	3.6139e-003
16934	3.499e-003
16935	3.55e-003
16936	3.713e-003
16937	3.3203e-003
16938	3.2569e-003
16939	3.4059e-003
16940	3.1955e-003
16941	3.1904e-003
16942	3.3044e-003
16943	2.9198e-003
16944	2.892e-003
16945	2.8581e-003
16946	2.9046e-003
16947	2.8429e-003
16948	2.7237e-003
16949	2.6663e-003
16950	2.6994e-003
16951	2.5857e-003
16952	2.6237e-003
16953	2.578e-003
16954	2.5532e-003
16955	2.5336e-003
16956	2.538e-003
16957	2.5025e-003
16958	2.4976e-003
16959	2.4936e-003
16960	2.4432e-003
16961	2.478e-003
16962	2.4322e-003
16963	2.4292e-003
16964	2.4337e-003
16965	2.4242e-003
16966	2.427e-003
16967	2.4263e-003
16968	2.4235e-003
16969	2.4242e-003
16970	2.4235e-003
16971	2.4157e-003
16972	2.4138e-003
16973	2.4113e-003
16974	2.4108e-003
16975	2.4099e-003
16976	2.4098e-003
16977	2.4088e-003
16978	2.4086e-003
16979	2.4077e-003
16980	2.4071e-003
16981	2.4067e-003
16982	2.4056e-003
16983	2.4058e-003
16984	2.4043e-003
16985	2.4054e-003
16986	2.4037e-003
16987	2.4056e-003
16988	2.4038e-003
16989	2.4064e-003
16990	2.4049e-003
16991	2.4076e-003
16992	2.4066e-003
16993	2.4096e-003
16994	2.4092e-003
16995	2.4185e-003
16996	1.1562e-002
16997	1.1522e-002
16998	1.1948e-002
16999	1.1803e-002
17000	1.1691e-002
17001	1.1474e-002
17002	1.1721e-002
17003	1.2025e-002
17004	1.1141e-002
17005	1.1741e-002
17006	1.2107e-002
17007	1.1542e-002
17008	1.1324e-002
17009	1.1726e-002
17010	1.0846e-002
17011	1.2318e-002
17012	1.0737e-002
17013	1.1234e-002
17014	1.1033e-002
17015	1.1386e-002
17016	1.1043e-002
17017	1.1536e-002
17018	1.114e-002
17019	1.0278e-002
17020	1.0211e-002
17021	7.5481e-003
17022	6.4092e-003
17023	4.527e-003
17024	4.8187e-003
17025	4.9992e-003
17026	4.1553e-003
17027	4.3469e-003
17028	4.2365e-003
17029	3.9516e-003
17030	4.0366e-003
17031	4.4376e-003
17032	3.7127e-003
17033	3.9693e-003
17034	3.5251e-003
17035	3.4179e-003
17036	3.5211e-003
17037	3.4051e-003
17038	3.2832e-003
17039	3.4067e-003
17040	3.2379e-003
17041	3.1967e-003
17042	3.0843e-003
17043	3.047e-003
17044	2.9123e-003
17045	2.9182e-003
17046	2.7741e-003
17047	2.8355e-003
17048	2.814e-003
17049	2.7006e-003
17050	2.6388e-003
17051	2.6215e-003
17052	2.6027e-003
17053	2.5578e-003
17054	2.5279e-003
17055	2.4564e-003
17056	2.5112e-003
17057	2.4438e-003
17058	2.4517e-003
17059	2.4486e-003
17060	2.4365e-003
17061	2.4287e-003
17062	2.4191e-003
17063	2.428e-003
17064	2.4376e-003
17065	2.4224e-003
17066	2.4214e-003
17067	2.422e-003
17068	2.4177e-003
17069	2.4187e-003
17070	2.4145e-003
17071	2.4114e-003
17072	2.4111e-003
17073	2.4103e-003
17074	2.41e-003
17075	2.4096e-003
17076	2.4088e-003
17077	2.4084e-003
17078	2.4077e-003
17079	2.4069e-003
17080	2.4066e-003
17081	2.4053e-003
17082	2.4057e-003
17083	2.4041e-003
17084	2.4052e-003
17085	2.4035e-003
17086	2.4053e-003
17087	2.4035e-003
17088	2.406e-003
17089	2.4045e-003
17090	2.4073e-003
17091	2.4063e-003
17092	2.4095e-003
17093	2.4085e-003
17094	2.4185e-003
17095	1.2146e-002
17096	1.2689e-002
17097	1.195e-002
17098	1.1931e-002
17099	1.1681e-002
17100	1.2921e-002
17101	1.3212e-002
17102	1.2939e-002
17103	1.1758e-002
17104	1.1862e-002
17105	1.094e-002
17106	1.0955e-002
17107	1.1825e-002
17108	1.0541e-002
17109	1.1847e-002
17110	1.1689e-002
17111	1.1423e-002
17112	1.2298e-002
17113	1.2454e-002
17114	1.0854e-002
17115	1.1811e-002
17116	1.1999e-002
17117	9.9557e-003
17118	8.7998e-003
17119	4.79e-003
17120	5.5346e-003
17121	5.1768e-003
17122	6.2001e-003
17123	5.3273e-003
17124	4.9002e-003
17125	6.2103e-003
17126	5.5527e-003
17127	4.6438e-003
17128	5.9092e-003
17129	5.3526e-003
17130	4.6504e-003
17131	4.3733e-003
17132	4.1914e-003
17133	4.2529e-003
17134	3.9597e-003
17135	3.5725e-003
17136	3.7592e-003
17137	3.5104e-003
17138	3.3225e-003
17139	3.5714e-003
17140	3.2925e-003
17141	3.1602e-003
17142	3.0348e-003
17143	2.9892e-003
17144	3.082e-003
17145	2.8839e-003
17146	2.9056e-003
17147	2.8937e-003
17148	2.7739e-003
17149	2.7883e-003
17150	2.7165e-003
17151	2.6784e-003
17152	2.6655e-003
17153	2.5991e-003
17154	2.5419e-003
17155	2.5051e-003
17156	2.4734e-003
17157	2.4391e-003
17158	2.4729e-003
17159	2.4558e-003
17160	2.4527e-003
17161	2.4374e-003
17162	2.4447e-003
17163	2.4318e-003
17164	2.4332e-003
17165	2.4273e-003
17166	2.423e-003
17167	2.4263e-003
17168	2.4198e-003
17169	2.4173e-003
17170	2.4135e-003
17171	2.4117e-003
17172	2.4113e-003
17173	2.4104e-003
17174	2.4101e-003
17175	2.4094e-003
17176	2.4089e-003
17177	2.4085e-003
17178	2.4075e-003
17179	2.4074e-003
17180	2.406e-003
17181	2.4065e-003
17182	2.4047e-003
17183	2.4059e-003
17184	2.404e-003
17185	2.4059e-003
17186	2.4041e-003
17187	2.4066e-003
17188	2.405e-003
17189	2.4078e-003
17190	2.4066e-003
17191	2.4097e-003
17192	2.4093e-003
17193	2.4184e-003
17194	1.2753e-002
17195	1.2081e-002
17196	1.178e-002
17197	1.1812e-002
17198	1.2512e-002
17199	1.2966e-002
17200	1.3313e-002
17201	1.3267e-002
17202	1.3177e-002
17203	1.1986e-002
17204	1.2137e-002
17205	1.0178e-002
17206	1.1932e-002
17207	1.3669e-002
17208	1.1716e-002
17209	1.2851e-002
17210	1.2366e-002
17211	1.0352e-002
17212	1.1054e-002
17213	1.1217e-002
17214	6.9866e-003
17215	4.9732e-003
17216	1.0321e-002
17217	9.2515e-003
17218	8.8993e-003
17219	1.0228e-002
17220	9.6364e-003
17221	9.7212e-003
17222	7.4783e-003
17223	7.4915e-003
17224	7.6124e-003
17225	7.6434e-003
17226	7.8607e-003
17227	7.5437e-003
17228	7.3757e-003
17229	7.025e-003
17230	5.2537e-003
17231	5.9629e-003
17232	5.7282e-003
17233	5.0696e-003
17234	4.3862e-003
17235	4.78e-003
17236	4.065e-003
17237	4.0234e-003
17238	3.8447e-003
17239	3.4352e-003
17240	3.4142e-003
17241	3.3534e-003
17242	3.37e-003
17243	3.3327e-003
17244	3.1546e-003
17245	3.1692e-003
17246	3.0918e-003
17247	3.0302e-003
17248	2.7558e-003
17249	2.7021e-003
17250	2.7318e-003
17251	2.6994e-003
17252	2.6582e-003
17253	2.6123e-003
17254	2.6033e-003
17255	2.5957e-003
17256	2.5439e-003
17257	2.4827e-003
17258	2.4512e-003
17259	2.4262e-003
17260	2.4248e-003
17261	2.4148e-003
17262	2.413e-003
17263	2.4021e-003
17264	2.4069e-003
17265	2.4202e-003
17266	2.4099e-003
17267	2.42e-003
17268	2.4118e-003
17269	2.4142e-003
17270	2.4115e-003
17271	2.4117e-003
17272	2.4107e-003
17273	2.4104e-003
17274	2.4097e-003
17275	2.4089e-003
17276	2.4086e-003
17277	2.4074e-003
17278	2.4076e-003
17279	2.4059e-003
17280	2.4066e-003
17281	2.4046e-003
17282	2.4059e-003
17283	2.4038e-003
17284	2.4057e-003
17285	2.4039e-003
17286	2.4063e-003
17287	2.4046e-003
17288	2.4076e-003
17289	2.4063e-003
17290	2.4098e-003
17291	2.4087e-003
17292	2.4184e-003
17293	1.2128e-002
17294	1.3069e-002
17295	1.2479e-002
17296	1.327e-002
17297	1.1975e-002
17298	1.2866e-002
17299	1.3529e-002
17300	1.4146e-002
17301	1.368e-002
17302	1.1748e-002
17303	1.2462e-002
17304	1.3993e-002
17305	1.3212e-002
17306	1.3371e-002
17307	1.1887e-002
17308	1.1719e-002
17309	1.3762e-002
17310	1.3399e-002
17311	5.7191e-003
17312	7.2559e-003
17313	1.7017e-002
17314	1.2163e-002
17315	1.173e-002
17316	2.1415e-002
17317	1.9388e-002
17318	1.2925e-002
17319	1.3309e-002
17320	8.0336e-003
17321	1.159e-002
17322	1.3475e-002
17323	8.895e-003
17324	8.7081e-003
17325	9.6726e-003
17326	7.2328e-003
17327	7.2005e-003
17328	6.7642e-003
17329	7.1199e-003
17330	7.6693e-003
17331	6.0062e-003
17332	5.8728e-003
17333	5.0312e-003
17334	4.9005e-003
17335	4.7779e-003
17336	4.639e-003
17337	4.5354e-003
17338	3.9301e-003
17339	3.93e-003
17340	3.8104e-003
17341	3.7396e-003
17342	3.2341e-003
17343	3.2559e-003
17344	3.1724e-003
17345	3.1522e-003
17346	2.8925e-003
17347	2.8495e-003
17348	2.8418e-003
17349	2.763e-003
17350	2.7061e-003
17351	2.6809e-003
17352	2.6368e-003
17353	2.609e-003
17354	2.5714e-003
17355	2.5338e-003
17356	2.5105e-003
17357	2.49e-003
17358	2.4712e-003
17359	2.4511e-003
17360	2.4386e-003
17361	2.4302e-003
17362	2.4293e-003
17363	2.4216e-003
17364	2.4232e-003
17365	2.4239e-003
17366	2.4188e-003
17367	2.4143e-003
17368	2.4136e-003
17369	2.411e-003
17370	2.4116e-003
17371	2.4105e-003
17372	2.4101e-003
17373	2.4098e-003
17374	2.4089e-003
17375	2.4088e-003
17376	2.4074e-003
17377	2.4076e-003
17378	2.4059e-003
17379	2.4063e-003
17380	2.4046e-003
17381	2.4056e-003
17382	2.4037e-003
17383	2.4054e-003
17384	2.4036e-003
17385	2.4059e-003
17386	2.4045e-003
17387	2.4071e-003
17388	2.4058e-003
17389	2.4088e-003
17390	2.4082e-003
17391	2.4178e-003
17392	1.2006e-002
17393	1.1431e-002
17394	1.0372e-002
17395	1.2149e-002
17396	9.3178e-003
17397	1.2919e-002
17398	1.3215e-002
17399	9.6975e-003
17400	1.125e-002
17401	1.0219e-002
17402	1.0196e-002
17403	9.6944e-003
17404	1.0718e-002
17405	1.2058e-002
17406	8.9914e-003
17407	1.875e-002
17408	6.052e-002
17409	4.3088e-002
17410	1.4038e-002
17411	1.0804e-002
17412	1.9324e-002
17413	1.9494e-002
17414	2.1897e-002
17415	2.2089e-002
17416	1.9019e-002
17417	1.8323e-002
17418	1.4101e-002
17419	1.6406e-002
